ProductID,Product_name,Month,Stock_level
P101,Product 101,2025-08-01,432
P102,Product 102,2025-08-01,811
P103,Product 103,2025-08-01,351
P104,Product 104,2025-08-01,328
P105,Product 105,2025-08-01,127
P106,Product 106,2025-08-01,89
P107,Product 107,2025-08-01,82
P108,Product 108,2025-08-01,277
P109,Product 109,2025-08-01,52
P110,Product 110,2025-08-01,243
P111,Product 111,2025-08-01,152
P112,Product 112,2025-08-01,236
P113,Product 113,2025-08-01,84
P114,Product 114,2025-08-01,829
P115,Product 115,2025-08-01,317
P116,Product 116,2025-08-01,356
P117,Product 117,2025-08-01,323
P118,Product 118,2025-08-01,297
P119,Product 119,2025-08-01,40
P120,Product 120,2025-08-01,149
P121,Product 121,2025-08-01,214
P122,Product 122,2025-08-01,366
P123,Product 123,2025-08-01,222
P124,Product 124,2025-08-01,779
P125,Product 125,2025-08-01,467
P126,Product 126,2025-08-01,85
P127,Product 127,2025-08-01,1237
P128,Product 128,2025-08-01,183
P129,Product 129,2025-08-01,225
P130,Product 130,2025-08-01,122
P131,Product 131,2025-08-01,34
P132,Product 132,2025-08-01,233
P133,Product 133,2025-08-01,639
P134,Product 134,2025-08-01,1088
P135,Product 135,2025-08-01,488
P136,Product 136,2025-08-01,311
P137,Product 137,2025-08-01,126
P138,Product 138,2025-08-01,68
P139,Product 139,2025-08-01,136
P140,Product 140,2025-08-01,124
P141,Product 141,2025-08-01,210
P142,Product 142,2025-08-01,413
P143,Product 143,2025-08-01,537
P144,Product 144,2025-08-01,1322
P145,Product 145,2025-08-01,95
P146,Product 146,2025-08-01,23
P147,Product 147,2025-08-01,566
P148,Product 148,2025-08-01,722
P149,Product 149,2025-08-01,183
P150,Product 150,2025-08-01,374
P151,Product 151,2025-08-01,246
P152,Product 152,2025-08-01,103
P153,Product 153,2025-08-01,536
P154,Product 154,2025-08-01,16
P155,Product 155,2025-08-01,176
P156,Product 156,2025-08-01,93
P157,Product 157,2025-08-01,688
P158,Product 158,2025-08-01,158
P159,Product 159,2025-08-01,469
P160,Product 160,2025-08-01,619
P161,Product 161,2025-08-01,84
P162,Product 162,2025-08-01,246
P163,Product 163,2025-08-01,0
P164,Product 164,2025-08-01,627
P165,Product 165,2025-08-01,285
P166,Product 166,2025-08-01,181
P167,Product 167,2025-08-01,239
P168,Product 168,2025-08-01,324
P169,Product 169,2025-08-01,327
P170,Product 170,2025-08-01,207
P171,Product 171,2025-08-01,0
P172,Product 172,2025-08-01,499
P173,Product 173,2025-08-01,866
P174,Product 174,2025-08-01,0
P175,Product 175,2025-08-01,375
P176,Product 176,2025-08-01,388
P177,Product 177,2025-08-01,339
P178,Product 178,2025-08-01,247
P179,Product 179,2025-08-01,286
P180,Product 180,2025-08-01,97
P181,Product 181,2025-08-01,0
P182,Product 182,2025-08-01,295
P183,Product 183,2025-08-01,139
P184,Product 184,2025-08-01,503
P185,Product 185,2025-08-01,189
P186,Product 186,2025-08-01,125
P187,Product 187,2025-08-01,702
P188,Product 188,2025-08-01,857
P189,Product 189,2025-08-01,1112
P190,Product 190,2025-08-01,193
P191,Product 191,2025-08-01,561
P192,Product 192,2025-08-01,337
P193,Product 193,2025-08-01,97
P194,Product 194,2025-08-01,148
P195,Product 195,2025-08-01,99
P196,Product 196,2025-08-01,5
P197,Product 197,2025-08-01,388
P198,Product 198,2025-08-01,76
P199,Product 199,2025-08-01,439
P200,Product 200,2025-08-01,320
P201,Product 201,2025-08-01,299
P202,Product 202,2025-08-01,171
P203,Product 203,2025-08-01,222
P204,Product 204,2025-08-01,389
P205,Product 205,2025-08-01,0
P206,Product 206,2025-08-01,42
P207,Product 207,2025-08-01,359
P208,Product 208,2025-08-01,125
P209,Product 209,2025-08-01,184
P210,Product 210,2025-08-01,1522
P211,Product 211,2025-08-01,285
P212,Product 212,2025-08-01,203
P213,Product 213,2025-08-01,224
P214,Product 214,2025-08-01,272
P215,Product 215,2025-08-01,94
P216,Product 216,2025-08-01,354
P217,Product 217,2025-08-01,49
P218,Product 218,2025-08-01,415
P219,Product 219,2025-08-01,116
P220,Product 220,2025-08-01,455
P221,Product 221,2025-08-01,239
P222,Product 222,2025-08-01,191
P223,Product 223,2025-08-01,245
P224,Product 224,2025-08-01,86
P225,Product 225,2025-08-01,204
P226,Product 226,2025-08-01,201
P227,Product 227,2025-08-01,296
P228,Product 228,2025-08-01,419
P229,Product 229,2025-08-01,83
P230,Product 230,2025-08-01,235
P231,Product 231,2025-08-01,125
P232,Product 232,2025-08-01,324
P233,Product 233,2025-08-01,127
P234,Product 234,2025-08-01,131
P235,Product 235,2025-08-01,432
P236,Product 236,2025-08-01,158
P237,Product 237,2025-08-01,277
P238,Product 238,2025-08-01,658
P239,Product 239,2025-08-01,819
P240,Product 240,2025-08-01,146
P241,Product 241,2025-08-01,44
P242,Product 242,2025-08-01,1637
P243,Product 243,2025-08-01,259
P244,Product 244,2025-08-01,357
P245,Product 245,2025-08-01,142
P246,Product 246,2025-08-01,71
P247,Product 247,2025-08-01,243
P248,Product 248,2025-08-01,545
P249,Product 249,2025-08-01,519
P250,Product 250,2025-08-01,77
P001,Product 001,2025-09-01,31
P002,Product 002,2025-09-01,246
P003,Product 003,2025-09-01,128
P004,Product 004,2025-09-01,278
P005,Product 005,2025-09-01,63
P006,Product 006,2025-09-01,225
P007,Product 007,2025-09-01,440
P008,Product 008,2025-09-01,1487
P009,Product 009,2025-09-01,43
P010,Product 010,2025-09-01,234
P011,Product 011,2025-09-01,180
P012,Product 012,2025-09-01,109
P013,Product 013,2025-09-01,8
P014,Product 014,2025-09-01,54
P015,Product 015,2025-09-01,694
P016,Product 016,2025-09-01,254
P017,Product 017,2025-09-01,180
P018,Product 018,2025-09-01,42
P019,Product 019,2025-09-01,82
P020,Product 020,2025-09-01,1556
P021,Product 021,2025-09-01,77
P022,Product 022,2025-09-01,146
P023,Product 023,2025-09-01,165
P024,Product 024,2025-09-01,133
P025,Product 025,2025-09-01,244
P026,Product 026,2025-09-01,503
P027,Product 027,2025-09-01,108
P028,Product 028,2025-09-01,188
P029,Product 029,2025-09-01,218
P030,Product 030,2025-09-01,0
P031,Product 031,2025-09-01,97
P032,Product 032,2025-09-01,100
P033,Product 033,2025-09-01,911
P034,Product 034,2025-09-01,118
P035,Product 035,2025-09-01,451
P036,Product 036,2025-09-01,95
P037,Product 037,2025-09-01,1165
P038,Product 038,2025-09-01,1032
P039,Product 039,2025-09-01,769
P040,Product 040,2025-09-01,686
P041,Product 041,2025-09-01,369
P042,Product 042,2025-09-01,285
P043,Product 043,2025-09-01,825
P044,Product 044,2025-09-01,347
P045,Product 045,2025-09-01,102
P046,Product 046,2025-09-01,122
P047,Product 047,2025-09-01,188
P048,Product 048,2025-09-01,129
P049,Product 049,2025-09-01,45
P050,Product 050,2025-09-01,22
P051,Product 051,2025-09-01,114
P052,Product 052,2025-09-01,329
P053,Product 053,2025-09-01,54
P054,Product 054,2025-09-01,655
P055,Product 055,2025-09-01,509
P056,Product 056,2025-09-01,1025
P057,Product 057,2025-09-01,123
P058,Product 058,2025-09-01,341
P059,Product 059,2025-09-01,279
P060,Product 060,2025-09-01,221
P061,Product 061,2025-09-01,219
P062,Product 062,2025-09-01,93
P063,Product 063,2025-09-01,685
P064,Product 064,2025-09-01,376
P065,Product 065,2025-09-01,135
P066,Product 066,2025-09-01,159
P067,Product 067,2025-09-01,202
P068,Product 068,2025-09-01,559
P069,Product 069,2025-09-01,291
P070,Product 070,2025-09-01,117
P071,Product 071,2025-09-01,348
P072,Product 072,2025-09-01,130
P073,Product 073,2025-09-01,237
P074,Product 074,2025-09-01,151
P075,Product 075,2025-09-01,166
P076,Product 076,2025-09-01,745
P077,Product 077,2025-09-01,120
P078,Product 078,2025-09-01,39
P079,Product 079,2025-09-01,223
P080,Product 080,2025-09-01,535
P081,Product 081,2025-09-01,14
P082,Product 082,2025-09-01,68
P083,Product 083,2025-09-01,671
P084,Product 084,2025-09-01,1454
P085,Product 085,2025-09-01,726
P086,Product 086,2025-09-01,291
P087,Product 087,2025-09-01,700
P088,Product 088,2025-09-01,51
P089,Product 089,2025-09-01,75
P090,Product 090,2025-09-01,5
P091,Product 091,2025-09-01,384
P092,Product 092,2025-09-01,217
P093,Product 093,2025-09-01,70
P094,Product 094,2025-09-01,272
P095,Product 095,2025-09-01,252
P096,Product 096,2025-09-01,218
P097,Product 097,2025-09-01,226
P098,Product 098,2025-09-01,138
P099,Product 099,2025-09-01,382
P100,Product 100,2025-09-01,42
P101,Product 101,2025-09-01,374
P102,Product 102,2025-09-01,742
P103,Product 103,2025-09-01,224
P104,Product 104,2025-09-01,167
P105,Product 105,2025-09-01,89
P106,Product 106,2025-09-01,46
P107,Product 107,2025-09-01,44
P108,Product 108,2025-09-01,221
P109,Product 109,2025-09-01,283
P110,Product 110,2025-09-01,176
P111,Product 111,2025-09-01,1637
P112,Product 112,2025-09-01,180
P113,Product 113,2025-09-01,55
P114,Product 114,2025-09-01,731
P115,Product 115,2025-09-01,230
P116,Product 116,2025-09-01,260
P117,Product 117,2025-09-01,218
P118,Product 118,2025-09-01,209
P119,Product 119,2025-09-01,9
P120,Product 120,2025-09-01,93
P121,Product 121,2025-09-01,161
P122,Product 122,2025-09-01,300
P123,Product 123,2025-09-01,181
P124,Product 124,2025-09-01,698
P125,Product 125,2025-09-01,380
P126,Product 126,2025-09-01,56
P127,Product 127,2025-09-01,1164
P128,Product 128,2025-09-01,89
P129,Product 129,2025-09-01,110
P130,Product 130,2025-09-01,98
P131,Product 131,2025-09-01,787
P132,Product 132,2025-09-01,47
P133,Product 133,2025-09-01,490
P134,Product 134,2025-09-01,899
P135,Product 135,2025-09-01,358
P136,Product 136,2025-09-01,216
P137,Product 137,2025-09-01,63
P138,Product 138,2025-09-01,2079
P139,Product 139,2025-09-01,98
P140,Product 140,2025-09-01,81
P141,Product 141,2025-09-01,151
P142,Product 142,2025-09-01,284
P143,Product 143,2025-09-01,453
P144,Product 144,2025-09-01,1188
P145,Product 145,2025-09-01,58
P146,Product 146,2025-09-01,287
P147,Product 147,2025-09-01,515
P148,Product 148,2025-09-01,630
P149,Product 149,2025-09-01,135
P150,Product 150,2025-09-01,339
P151,Product 151,2025-09-01,176
P152,Product 152,2025-09-01,71
P153,Product 153,2025-09-01,374
P154,Product 154,2025-09-01,150
P155,Product 155,2025-09-01,93
P156,Product 156,2025-09-01,28
P157,Product 157,2025-09-01,579
P158,Product 158,2025-09-01,77
P159,Product 159,2025-09-01,384
P160,Product 160,2025-09-01,550
P161,Product 161,2025-09-01,55
P162,Product 162,2025-09-01,150
P163,Product 163,2025-09-01,3222
P164,Product 164,2025-09-01,491
P165,Product 165,2025-09-01,241
P166,Product 166,2025-09-01,93
P167,Product 167,2025-09-01,161
P168,Product 168,2025-09-01,216
P169,Product 169,2025-09-01,233
P170,Product 170,2025-09-01,137
P171,Product 171,2025-09-01,533
P172,Product 172,2025-09-01,426
P173,Product 173,2025-09-01,674
P174,Product 174,2025-09-01,1339
P175,Product 175,2025-09-01,310
P176,Product 176,2025-09-01,344
P177,Product 177,2025-09-01,199
P178,Product 178,2025-09-01,169
P179,Product 179,2025-09-01,240
P180,Product 180,2025-09-01,73
P181,Product 181,2025-09-01,485
P182,Product 182,2025-09-01,225
P183,Product 183,2025-09-01,95
P184,Product 184,2025-09-01,407
P185,Product 185,2025-09-01,85
P186,Product 186,2025-09-01,96
P187,Product 187,2025-09-01,555
P188,Product 188,2025-09-01,712
P189,Product 189,2025-09-01,780
P190,Product 190,2025-09-01,91
P191,Product 191,2025-09-01,483
P192,Product 192,2025-09-01,182
P193,Product 193,2025-09-01,16
P194,Product 194,2025-09-01,41
P195,Product 195,2025-09-01,53
P196,Product 196,2025-09-01,186
P197,Product 197,2025-09-01,202
P198,Product 198,2025-09-01,43
P199,Product 199,2025-09-01,289
P200,Product 200,2025-09-01,283
P201,Product 201,2025-09-01,217
P202,Product 202,2025-09-01,104
P203,Product 203,2025-09-01,96
P204,Product 204,2025-09-01,300
P205,Product 205,2025-09-01,2520
P206,Product 206,2025-09-01,0
P207,Product 207,2025-09-01,266
P208,Product 208,2025-09-01,49
P209,Product 209,2025-09-01,92
P210,Product 210,2025-09-01,1332
P211,Product 211,2025-09-01,182
P212,Product 212,2025-09-01,159
P213,Product 213,2025-09-01,160
P214,Product 214,2025-09-01,206
P215,Product 215,2025-09-01,46
P216,Product 216,2025-09-01,208
P217,Product 217,2025-09-01,187
P218,Product 218,2025-09-01,358
P219,Product 219,2025-09-01,27
P220,Product 220,2025-09-01,329
P221,Product 221,2025-09-01,131
P222,Product 222,2025-09-01,123
P223,Product 223,2025-09-01,191
P224,Product 224,2025-09-01,50
P225,Product 225,2025-09-01,153
P226,Product 226,2025-09-01,143
P227,Product 227,2025-09-01,228
P228,Product 228,2025-09-01,202
P229,Product 229,2025-09-01,36
P230,Product 230,2025-09-01,163
P231,Product 231,2025-09-01,94
P232,Product 232,2025-09-01,241
P233,Product 233,2025-09-01,96
P234,Product 234,2025-09-01,85
P235,Product 235,2025-09-01,314
P236,Product 236,2025-09-01,124
P237,Product 237,2025-09-01,202
P238,Product 238,2025-09-01,542
P239,Product 239,2025-09-01,680
P240,Product 240,2025-09-01,109
P241,Product 241,2025-09-01,417
P242,Product 242,2025-09-01,982
P243,Product 243,2025-09-01,152
P244,Product 244,2025-09-01,314
P245,Product 245,2025-09-01,99
P246,Product 246,2025-09-01,28
P247,Product 247,2025-09-01,175
P248,Product 248,2025-09-01,451
P249,Product 249,2025-09-01,382
P250,Product 250,2025-09-01,29
P001,Product 001,2025-10-01,392
P002,Product 002,2025-10-01,209
P003,Product 003,2025-10-01,60
P004,Product 004,2025-10-01,136
P005,Product 005,2025-10-01,36
P006,Product 006,2025-10-01,156
P007,Product 007,2025-10-01,345
P008,Product 008,2025-10-01,1351
P009,Product 009,2025-10-01,836
P010,Product 010,2025-10-01,149
P011,Product 011,2025-10-01,132
P012,Product 012,2025-10-01,688
P013,Product 013,2025-10-01,1102
P014,Product 014,2025-10-01,23
P015,Product 015,2025-10-01,581
P016,Product 016,2025-10-01,179
P017,Product 017,2025-10-01,119
P018,Product 018,2025-10-01,4
P019,Product 019,2025-10-01,46
P020,Product 020,2025-10-01,1381
P021,Product 021,2025-10-01,31
P022,Product 022,2025-10-01,107
P023,Product 023,2025-10-01,125
P024,Product 024,2025-10-01,93
P025,Product 025,2025-10-01,176
P026,Product 026,2025-10-01,338
P027,Product 027,2025-10-01,56
P028,Product 028,2025-10-01,134
P029,Product 029,2025-10-01,178
P030,Product 030,2025-10-01,869
P031,Product 031,2025-10-01,0
P032,Product 032,2025-10-01,67
P033,Product 033,2025-10-01,817
P034,Product 034,2025-10-01,1139
P035,Product 035,2025-10-01,363
P036,Product 036,2025-10-01,56
P037,Product 037,2025-10-01,492
P038,Product 038,2025-10-01,930
P039,Product 039,2025-10-01,683
P040,Product 040,2025-10-01,633
P041,Product 041,2025-10-01,320
P042,Product 042,2025-10-01,196
P043,Product 043,2025-10-01,686
P044,Product 044,2025-10-01,222
P045,Product 045,2025-10-01,63
P046,Product 046,2025-10-01,66
P047,Product 047,2025-10-01,611
P048,Product 048,2025-10-01,34
P049,Product 049,2025-10-01,557
P050,Product 050,2025-10-01,233
P051,Product 051,2025-10-01,71
P052,Product 052,2025-10-01,290
P053,Product 053,2025-10-01,362
P054,Product 054,2025-10-01,571
P055,Product 055,2025-10-01,424
P056,Product 056,2025-10-01,831
P057,Product 057,2025-10-01,59
P058,Product 058,2025-10-01,218
P059,Product 059,2025-10-01,213
P060,Product 060,2025-10-01,63
P061,Product 061,2025-10-01,187
P062,Product 062,2025-10-01,47
P063,Product 063,2025-10-01,570
P064,Product 064,2025-10-01,305
P065,Product 065,2025-10-01,766
P066,Product 066,2025-10-01,27
P067,Product 067,2025-10-01,93
P068,Product 068,2025-10-01,467
P069,Product 069,2025-10-01,170
P070,Product 070,2025-10-01,1071
P071,Product 071,2025-10-01,236
P072,Product 072,2025-10-01,3
P073,Product 073,2025-10-01,127
P074,Product 074,2025-10-01,112
P075,Product 075,2025-10-01,109
P076,Product 076,2025-10-01,641
P077,Product 077,2025-10-01,103
P078,Product 078,2025-10-01,92
P079,Product 079,2025-10-01,168
P080,Product 080,2025-10-01,489
P081,Product 081,2025-10-01,226
P082,Product 082,2025-10-01,1973
P083,Product 083,2025-10-01,555
P084,Product 084,2025-10-01,1212
P085,Product 085,2025-10-01,589
P086,Product 086,2025-10-01,149
P087,Product 087,2025-10-01,518
P088,Product 088,2025-10-01,8
P089,Product 089,2025-10-01,37
P090,Product 090,2025-10-01,268
P091,Product 091,2025-10-01,336
P092,Product 092,2025-10-01,134
P093,Product 093,2025-10-01,27
P094,Product 094,2025-10-01,165
P095,Product 095,2025-10-01,177
P096,Product 096,2025-10-01,162
P097,Product 097,2025-10-01,143
P098,Product 098,2025-10-01,68
P099,Product 099,2025-10-01,267
P100,Product 100,2025-10-01,363
P101,Product 101,2025-10-01,306
P102,Product 102,2025-10-01,592
P103,Product 103,2025-10-01,76
P104,Product 104,2025-10-01,759
P105,Product 105,2025-10-01,52
P106,Product 106,2025-10-01,0
P107,Product 107,2025-10-01,14
P108,Product 108,2025-10-01,173
P109,Product 109,2025-10-01,205
P110,Product 110,2025-10-01,114
P111,Product 111,2025-10-01,1464
P112,Product 112,2025-10-01,140
P113,Product 113,2025-10-01,20
P114,Product 114,2025-10-01,641
P115,Product 115,2025-10-01,138
P116,Product 116,2025-10-01,157
P117,Product 117,2025-10-01,133
P118,Product 118,2025-10-01,125
P119,Product 119,2025-10-01,202
P120,Product 120,2025-10-01,43
P121,Product 121,2025-10-01,110
P122,Product 122,2025-10-01,248
P123,Product 123,2025-10-01,111
P124,Product 124,2025-10-01,575
P125,Product 125,2025-10-01,280
P126,Product 126,2025-10-01,20
P127,Product 127,2025-10-01,902
P128,Product 128,2025-10-01,764
P129,Product 129,2025-10-01,25
P130,Product 130,2025-10-01,65
P131,Product 131,2025-10-01,694
P132,Product 132,2025-10-01,606
P133,Product 133,2025-10-01,377
P134,Product 134,2025-10-01,767
P135,Product 135,2025-10-01,186
P136,Product 136,2025-10-01,122
P137,Product 137,2025-10-01,420
P138,Product 138,2025-10-01,1932
P139,Product 139,2025-10-01,59
P140,Product 140,2025-10-01,40
P141,Product 141,2025-10-01,105
P142,Product 142,2025-10-01,173
P143,Product 143,2025-10-01,379
P144,Product 144,2025-10-01,1030
P145,Product 145,2025-10-01,29
P146,Product 146,2025-10-01,247
P147,Product 147,2025-10-01,445
P148,Product 148,2025-10-01,515
P149,Product 149,2025-10-01,74
P150,Product 150,2025-10-01,272
P151,Product 151,2025-10-01,118
P152,Product 152,2025-10-01,45
P153,Product 153,2025-10-01,341
P154,Product 154,2025-10-01,97
P155,Product 155,2025-10-01,381
